City_ID,City,Cloudiness,Country,Date,Humidity,Lat,Lng,Max Temp,Wind Speed
105,labuhan,97,ID,1560164684,91,-2.54,115.51,77.12,2.26
106,kavieng,100,PG,1560164684,73,-2.57,150.8,85.4,12.1
107,bredasdorp,43,ZA,1560164684,56,-34.53,20.04,68.0,24.16
108,tongchuan,20,CN,1560164685,32,34.9,108.95,95.0,4.47
109,imbituba,0,BR,1560164685,88,-28.24,-48.67,64.4,6.93
110,faanui,4,PF,1560164686,76,-16.48,-151.75,82.52,19.26
111,atar,51,MR,1560164686,9,20.52,-13.05,104.3,17.38
112,tymovskoye,100,RU,1560164686,90,50.85,142.66,42.74,4.25
113,hilo,90,US,1560164687,78,19.71,-155.08,73.4,8.05
114,avarua,99,CK,1560164447,73,-21.21,-159.78,75.2,3.36
115,sibolga,33,ID,1560164687,72,1.74,98.78,84.32,4.76
116,valparaiso,90,US,1560164688,88,41.47,-87.06,64.99,8.05
117,santa maria,0,BR,1560164689,68,-29.69,-53.81,68.0,12.75
118,iqaluit,90,CA,1560164689,100,63.75,-68.52,33.8,11.41
119,mokrous,0,RU,1560164690,32,51.24,47.51,82.7,1.9
120,kasempa,0,ZM,1560164690,28,-13.46,25.83,77.48,9.6
121,cidreira,24,BR,1560164690,67,-30.17,-50.22,68.66,5.79
122,mar del plata,56,AR,1560164691,51,-46.43,-67.52,34.28,18.48
123,plettenberg bay,0,ZA,1560164691,50,-34.05,23.37,68.3,5.03
124,mayumba,28,GA,1560164691,87,-3.44,10.65,75.32,10.42
125,oranjestad,20,AW,1560164692,78,12.52,-70.03,82.4,19.46
126,shingu,75,JP,1560164500,88,33.72,135.99,69.8,6.93
127,pochutla,100,MX,1560164693,93,15.74,-96.47,75.0,3.76
128,kantang,20,TH,1560164693,70,7.42,99.52,87.8,6.93
129,thompson,75,CA,1560164693,80,55.74,-97.86,39.2,3.36
130,hongjiang,81,CN,1560164694,95,27.21,109.83,74.06,3.83
131,saint-augustin,75,FR,1560164694,51,44.83,-0.61,68.0,13.87
132,dongsheng,18,CN,1560164695,57,29.72,112.52,86.84,6.17
133,msowero,4,TZ,1560164695,50,-6.53,37.2,72.44,9.4
134,vaitape,4,PF,1560164695,76,-16.52,-151.75,82.52,19.26
135,san patricio,93,PY,1560164696,68,-26.98,-56.83,65.96,12.08
136,saint-philippe,1,CA,1560164696,68,45.36,-73.48,66.99,3.36
137,kaitangata,81,NZ,1560164696,83,-46.28,169.85,45.0,1.01
138,ous,63,RU,1560164697,37,60.91,61.52,80.0,4.21
139,springbok,0,ZA,1560164697,48,-29.67,17.88,60.8,3.36
140,kaeo,99,NZ,1560164698,93,-35.1,173.78,48.0,0.87
141,atherton,40,GB,1560164698,55,53.52,-2.49,64.0,8.05
142,penzance,40,GB,1560164699,71,50.12,-5.53,59.0,11.41
143,nome,1,US,1560164699,94,30.04,-94.42,78.01,3.36
144,taoudenni,0,ML,1560164700,5,22.68,-3.98,109.7,9.42
145,magadan,13,RU,1560164701,86,59.56,150.8,44.0,1.99
146,tautira,20,PF,1560164701,73,-17.73,-149.15,77.0,2.24
147,aklavik,90,CA,1560164702,93,68.22,-135.01,39.2,4.7
148,klerksdorp,0,ZA,1560164702,24,-26.86,26.67,70.82,3.96
149,kruisfontein,0,ZA,1560164702,52,-34.0,24.73,67.76,4.65
150,nioro,80,GM,1560164703,28,13.79,-15.05,95.12,9.26
151,port lincoln,0,AU,1560164703,69,-34.72,135.86,61.46,20.49
152,kolosovka,66,RU,1560164703,77,56.47,73.61,74.24,8.68
153,tsybuliv,51,UA,1560164704,55,49.08,29.85,81.98,7.49
154,bathsheba,20,BB,1560164704,69,13.22,-59.52,82.4,20.8
155,korem,100,ET,1560164704,43,12.51,39.52,71.72,6.93
156,lompoc,1,US,1560164681,87,34.64,-120.46,60.01,1.5
157,upernavik,0,GL,1560164705,85,72.79,-56.15,33.38,8.3
158,hovd,75,NO,1560164705,71,63.83,10.7,57.0,2.24
159,santa rosa,59,AR,1560164707,55,-36.62,-64.29,48.5,8.12
160,manaure,100,CO,1560164708,79,11.78,-72.45,83.06,22.88
161,shaoyang,60,CN,1560164708,93,27.23,111.45,73.34,2.89
162,westport,75,IE,1560164708,54,53.8,-9.52,60.01,9.17
163,kieta,99,PG,1560164709,75,-6.22,155.63,83.78,9.44
164,coolum beach,16,AU,1560164709,94,-26.53,153.09,59.0,2.19
165,aguimes,40,ES,1560164709,56,27.91,-15.45,73.4,26.4
166,mareeba,90,AU,1560164710,78,-16.99,145.42,73.4,12.75
167,finschhafen,100,PG,1560164710,91,-6.6,147.85,66.32,2.46
168,tuatapere,83,NZ,1560164710,81,-46.13,167.69,51.2,9.15
169,isabela,100,PH,1560164711,77,10.2,122.99,83.78,6.02
170,viedma,12,AR,1560164711,48,-40.81,-62.99,51.2,14.27
171,vardo,90,US,1560164711,93,39.62,-77.74,63.0,5.82
172,sao filipe,51,CV,1560164712,83,14.9,-24.5,74.06,20.22
173,guerrero negro,0,MX,1560164712,80,27.97,-114.04,66.14,10.25
174,ola,16,RU,1560164713,84,59.58,151.3,43.1,2.84
175,ouro preto do oeste,64,BR,1560164713,80,-10.75,-62.22,73.52,1.14
176,qaqortoq,7,GL,1560164713,20,60.72,-46.03,51.8,39.15
177,north bend,1,US,1560164714,93,43.41,-124.22,53.01,17.49
178,weihe,77,CN,1560164714,89,32.99,105.33,62.9,0.98
179,san cristobal,75,EC,1560164715,93,-0.39,-78.55,55.4,4.7
180,chicama,75,PE,1560164715,93,-7.84,-79.15,64.4,5.82
181,thohoyandou,0,ZA,1560164715,32,-22.97,30.46,75.5,2.44
182,faya,75,SA,1560164716,20,18.39,42.45,87.8,10.29
183,sao joao da barra,75,BR,1560164716,94,-21.64,-41.05,68.0,4.41
184,pangai,94,TO,1560164717,82,-19.8,-174.35,76.76,18.86
185,batagay,34,RU,1560164717,34,67.65,134.64,71.0,5.75
186,auki,39,NG,1560164717,37,12.18,6.51,94.22,4.81
187,baykit,30,RU,1560164718,43,61.68,96.39,60.38,8.79
188,itaqui,100,BR,1560164718,68,-29.13,-56.55,66.32,11.41
189,dunedin,31,NZ,1560164718,81,-45.87,170.5,50.0,11.99
190,kisangani,90,CD,1560164719,38,0.52,25.21,91.88,3.47
191,kestel,40,TR,1560164719,54,40.2,29.21,81.0,9.17
192,vila velha,0,BR,1560164719,69,-3.71,-38.6,82.4,11.41
193,jamsa,75,FI,1560164720,59,61.86,25.19,64.99,14.99
194,kudahuvadhoo,57,MV,1560164720,78,2.67,72.89,84.68,11.95
195,tombouctou,21,ML,1560164720,20,16.77,-3.01,105.2,8.75
196,zhezkazgan,75,KZ,1560164721,25,47.8,67.71,75.2,8.95
197,bethel,75,US,1560164722,76,60.79,-161.76,53.6,6.93
198,sampit,97,ID,1560164722,97,-2.54,112.95,75.32,2.91
199,lasa,20,CY,1560164722,65,34.92,32.53,80.6,10.29
200,les cayes,23,HT,1560164723,75,18.19,-73.75,82.88,15.01
201,omsukchan,68,RU,1560164723,72,62.53,155.8,41.3,5.7
202,manokwari,100,ID,1560164723,81,-0.87,134.08,76.04,2.42
203,saint anthony,1,US,1560164724,80,43.97,-111.68,43.0,4.7
204,mount gambier,75,AU,1560164724,93,-37.83,140.78,53.6,10.29
205,bintulu,75,MY,1560164724,79,3.17,113.03,86.0,3.36
206,kahului,1,US,1560164477,69,20.89,-156.47,73.99,7.78
207,grand gaube,90,MU,1560164726,78,-20.01,57.66,77.0,10.29
208,chipinge,86,ZW,1560164726,62,-20.19,32.62,70.28,6.24
209,provideniya,84,RU,1560164727,65,64.42,-173.23,51.38,2.24
210,russell,0,AR,1560164727,75,-33.01,-68.8,42.8,4.7
211,makakilo city,1,US,1560164728,73,21.35,-158.09,78.8,3.36
212,nalut,0,LY,1560164728,8,31.86,10.98,99.62,13.65
213,riyadh,0,SA,1560164601,7,24.63,46.72,111.2,4.7
214,grivenskaya,80,RU,1560164729,46,45.65,38.16,83.96,18.28
215,albury,40,AU,1560164581,93,-36.08,146.92,48.2,2.93
216,ancud,2,CL,1560164729,100,-41.87,-73.83,33.8,3.36
217,fortuna,0,ES,1560164730,60,38.18,-1.13,86.0,9.17
218,rawson,0,AR,1560164730,56,-43.3,-65.11,41.48,21.79
219,trairi,77,BR,1560164730,71,-3.28,-39.27,80.18,7.36
220,uruacu,70,BR,1560164731,59,-14.52,-49.14,72.44,11.92
221,san benito,100,CO,1560164731,84,6.13,-73.51,64.88,2.8
222,touros,65,BR,1560164732,80,-5.2,-35.46,81.08,16.33
223,thinadhoo,40,MV,1560164732,73,0.53,72.93,85.04,6.49
224,venafro,0,IT,1560164732,43,41.48,14.05,95.0,4.7
225,itarema,78,BR,1560164733,73,-2.92,-39.92,82.7,8.84
226,ashland,75,US,1560164733,94,38.48,-82.64,69.01,4.61
227,fairbanks,1,US,1560164733,87,64.84,-147.72,52.0,0.89
228,toowoomba,0,AU,1560164474,87,-27.56,151.95,63.0,2.24
229,alofi,100,NU,1560164734,94,-19.06,-169.92,73.4,12.75
230,flinders,0,AU,1560164734,76,-34.58,150.85,64.0,4.7
231,chuy,82,UY,1560164735,94,-33.69,-53.46,64.52,13.47
232,saint-ambroise,71,FR,1560164735,72,47.25,-0.65,66.0,10.29
233,morehead,90,US,1560164736,100,38.18,-83.43,69.01,5.12
234,laguna,0,MX,1560164605,39,27.52,-110.01,82.34,5.93
235,airai,8,TL,1560164737,79,-8.93,125.41,76.22,5.21
236,balatonlelle,20,HU,1560164737,58,46.79,17.7,82.4,3.36
237,najran,40,SA,1560164737,15,17.54,44.22,100.4,9.17
238,west bay,75,GB,1560164738,71,50.71,-2.76,64.0,4.7
239,vestmanna,100,FO,1560164738,70,62.16,-7.17,44.6,16.11
240,henties bay,0,NA,1560164739,78,-22.12,14.28,62.01,5.01
241,hasaki,75,JP,1560164739,100,35.73,140.83,60.8,23.04
242,njeru,49,UG,1560164739,74,0.43,33.15,74.24,5.23
243,merauke,73,ID,1560164740,81,-8.49,140.4,81.62,25.75
244,marshall,75,US,1560164474,88,39.39,-87.69,70.0,12.75
245,vanavara,100,RU,1560164741,53,60.35,102.28,67.94,4.16
246,narsaq,7,GL,1560164741,20,60.91,-46.05,51.8,39.15
247,berlevag,75,NO,1560164741,80,70.86,29.09,33.8,19.46
248,aden,80,YE,1560164742,43,12.79,45.03,98.72,13.96
249,baijiantan,100,CN,1560164742,30,45.63,85.18,73.16,15.48
250,mendi,93,ET,1560164742,83,9.8,35.1,72.44,4.76
251,la rioja,0,AR,1560164743,88,-29.41,-66.86,44.9,3.04
252,eureka,1,US,1560164743,93,40.8,-124.16,52.0,12.75
253,katangli,23,RU,1560164744,96,51.71,143.23,38.24,5.48
254,talnakh,75,RU,1560164744,80,69.49,88.39,35.6,13.42
255,haines junction,16,CA,1560164744,67,60.75,-137.51,45.26,4.03
256,esperance,20,TT,1560164745,83,10.24,-61.45,80.01,5.82
257,aquiraz,0,BR,1560164745,69,-3.9,-38.39,82.4,11.41
258,karratha,0,AU,1560164737,48,-20.74,116.85,68.3,9.93
259,kidal,0,ML,1560164745,12,18.44,1.41,106.46,4.65
260,katherine,41,AU,1560164746,51,-14.47,132.26,80.6,5.82
261,severo-kurilsk,77,RU,1560164746,92,50.68,156.12,41.12,5.84
262,douglas,0,ZA,1560164747,23,-29.05,23.78,71.36,14.81
263,bilibino,22,RU,1560164747,70,68.06,166.44,45.98,2.17
264,sao domingos do maranhao,33,BR,1560164747,71,-5.58,-44.39,78.56,8.52
265,port hedland,0,AU,1560164748,77,-20.31,118.58,64.4,8.05
266,qaanaaq,0,GL,1560164748,75,77.48,-69.36,30.86,3.47
267,oyotun,40,PE,1560164749,93,-6.85,-79.3,64.4,10.29
268,saint george,40,GR,1560164628,37,39.45,22.34,86.0,13.87
269,brigantine,90,US,1560164749,93,39.41,-74.36,68.0,11.41
270,lovozero,72,RU,1560164750,63,68.01,35.02,61.28,13.42
271,yinchuan,92,CN,1560164750,16,38.48,106.21,82.0,5.01
272,hirara,75,JP,1560164750,83,24.8,125.28,80.6,5.82
273,sinjai,93,ID,1560164751,90,-5.12,120.25,72.44,3.27
274,ayan,94,TR,1560164751,48,40.67,33.6,74.78,1.63
275,laurel,20,US,1560164751,61,45.67,-108.77,50.0,12.75
276,bubaque,100,GW,1560164752,83,11.28,-15.83,79.82,11.43
277,gizo,0,IL,1560164752,26,31.8,34.94,91.99,14.99
278,half moon bay,75,US,1560164752,64,37.46,-122.43,73.99,5.44
279,kollam,90,IN,1560164753,88,8.88,76.6,82.4,5.82
280,djougou,75,BJ,1560164753,74,9.71,1.67,78.8,6.93
281,boa vista,90,BR,1560164597,94,2.82,-60.67,75.2,2.24
282,port keats,30,AU,1560164754,69,-14.25,129.55,79.82,6.13
283,roald,75,NO,1560164755,81,62.58,6.12,61.0,20.8
284,maceio,75,BR,1560164650,88,-9.67,-35.74,77.0,5.82
285,synya,100,RU,1560164755,85,65.37,58.04,47.24,10.96
286,malinovoye ozero,87,RU,1560164756,54,51.68,79.77,66.86,7.85
287,tirano,40,IT,1560164756,51,46.22,10.17,82.0,13.87
288,egvekinot,99,RU,1560164756,66,66.32,-179.17,48.14,6.69
289,richards bay,0,ZA,1560164757,50,-28.77,32.06,75.14,4.36
290,longyearbyen,0,NO,1560164757,74,78.22,15.63,42.8,2.24
291,port alfred,2,ZA,1560164757,71,-33.59,26.89,68.0,3.0
